vol_id,page_seq,entity,type
uc1.31210013615552,00000034,Dobby,PERSON
uc1.31210013615552,00000034,Hogwarts,ORGANIZATION
uc1.31210013615552,00000035,Harry,PERSON
uc1.31210013615552,00000035,he,PERSON
uc1.31210013615552,00000035,his,PERSON
uc1.31210013615552,00000035,She,PERSON
uc1.31210013615552,00000035,Petunia,ORGANIZATION
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,him,PERSON
uc1.31210013615552,00000035,Harry Potter,PERSON
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,Harry,PERSON
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,Harry,PERSON
uc1.31210013615552,00000035,He,PERSON
uc1.31210013615552,00000035,Harry,PERSON
uc1.31210013615552,00000035,Harry Potter,PERSON
uc1.31210013615552,00000035,American,MISC
uc1.31210013615552,00000035,him,PERSON
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,he,PERSON
uc1.31210013615552,00000035,Harry Potter,PERSON
uc1.31210013615552,00000035,Dobby,PERSON
uc1.31210013615552,00000035,Uncle Vernon,PERSON
uc1.31210013615552,00000035,he,PERSON
uc1.31210013615552,00000035,Mason,PERSON
uc1.31210013615552,00000035,Hogwarts,LOCATION
uc1.31210013615552,00000035,Harry,PERSON
uc1.31210013615552,00000036,Masons,MISC
uc1.31210013615552,00000036,his,PERSON
uc1.31210013615552,00000036,He,PERSON
uc1.31210013615552,00000036,Mason,PERSON
uc1.31210013615552,00000036,Mason,PERSON
uc1.31210013615552,00000036,him,PERSON
uc1.31210013615552,00000036,Mason,PERSON
uc1.31210013615552,00000036,his,PERSON
uc1.31210013615552,00000036,Vernon,PERSON
uc1.31210013615552,00000036,him,PERSON
uc1.31210013615552,00000036,Masons,ORGANIZATION
uc1.31210013615552,00000036,Harry,PERSON
uc1.31210013615552,00000036,Dursleys,ORGANIZATION
uc1.31210013615552,00000036,Harry,PERSON
uc1.31210013615552,00000036,him,PERSON
uc1.31210013615552,00000036,Hover Charm,MISC
uc1.31210013615552,00000036,Vernon,PERSON
uc1.31210013615552,00000036,he,PERSON
uc1.31210013615552,00000036,Potter,PERSON
uc1.31210013615552,00000036,Harry,PERSON
uc1.31210013615552,00000036,Harry,PERSON
uc1.31210013615552,00000036,Harry,PERSON
uc1.31210013615552,00000036,him,PERSON
uc1.31210013615552,00000036,him,PERSON
uc1.31210013615552,00000036,his,PERSON
uc1.31210013615552,00000036,he,PERSON
uc1.31210013615552,00000036,his,PERSON
uc1.31210013615552,00000037,he,PERSON
uc1.31210013615552,00000037,1875,DATE
uc1.31210013615552,00000037,International Confederation of Warlocks,ORGANIZATION
uc1.31210013615552,00000037,Vernon,PERSON
uc1.31210013615552,00000037,Harry,PERSON
uc1.31210013615552,00000037,his,PERSON
uc1.31210013615552,00000037,his,PERSON
uc1.31210013615552,00000037,Mafalda Hophisk Mafalda Hopkirk,PERSON
uc1.31210013615552,00000037,his,PERSON
uc1.31210013615552,00000037,He,PERSON
uc1.31210013615552,00000037,Uncle Vernon,PERSON
uc1.31210013615552,00000037,MAGIC OFFICE Ministry of Magic,ORGANIZATION
uc1.31210013615552,00000038,Dursleys,PERSON
uc1.31210013615552,00000038,Dobby,PERSON
uc1.31210013615552,00000038,Privet Drive,LOCATION
uc1.31210013615552,00000038,his,PERSON
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,Hedwig,PERSON
uc1.31210013615552,00000038,Harry,PERSON
uc1.31210013615552,00000038,He,PERSON
uc1.31210013615552,00000038,him,PERSON
uc1.31210013615552,00000038,her,PERSON
uc1.31210013615552,00000038,Hogwarts,LOCATION
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,his,PERSON
uc1.31210013615552,00000038,Harry,PERSON
uc1.31210013615552,00000038,his,PERSON
uc1.31210013615552,00000038,his,PERSON
uc1.31210013615552,00000038,his,PERSON
uc1.31210013615552,00000038,his,PERSON
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,He,PERSON
uc1.31210013615552,00000038,Harry,PERSON
uc1.31210013615552,00000038,Dursleys,PERSON
uc1.31210013615552,00000038,Harry,PERSON
uc1.31210013615552,00000038,him,PERSON
uc1.31210013615552,00000038,Hogwarts,ORGANIZATION
uc1.31210013615552,00000038,Three days later,DATE
uc1.31210013615552,00000038,her,PERSON
uc1.31210013615552,00000038,Harry,PERSON
uc1.31210013615552,00000038,him,PERSON
uc1.31210013615552,00000038,He,PERSON
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,he,PERSON
uc1.31210013615552,00000038,She,PERSON
uc1.31210013615552,00000038,Harry,PERSON
uc1.31210013615552,00000039,Dudley,PERSON
uc1.31210013615552,00000039,him,PERSON
uc1.31210013615552,00000039,Dobby,PERSON
uc1.31210013615552,00000039,he,PERSON
uc1.31210013615552,00000039,him,PERSON
uc1.31210013615552,00000039,Hogwarts,ORGANIZATION
uc1.31210013615552,00000039,him,PERSON
uc1.31210013615552,00000039,Harry Potter,PERSON
uc1.31210013615552,00000039,he,PERSON
uc1.31210013615552,00000039,He,PERSON
uc1.31210013615552,00000039,his,PERSON
uc1.31210013615552,00000039,Dobby,PERSON
uc1.31210013615552,00000039,Dursleys,ORGANIZATION
uc1.31210013615552,00000039,he,PERSON
uc1.31210013615552,00000039,Harry,PERSON
uc1.31210013615552,00000039,his,PERSON
uc1.31210013615552,00000039,his,PERSON
uc1.31210013615552,00000039,He,PERSON
uc1.31210013615552,00000039,Dursleys,ORGANIZATION
uc1.31210013615552,00000039,he,PERSON
uc1.31210013615552,00000039,he,PERSON
uc1.31210013615552,00000039,him,PERSON
uc1.31210013615552,00000039,Ron Weasley,PERSON
uc1.31210013615552,00000039,He,PERSON
uc1.31210013615552,00000039,Harry,PERSON
uc1.31210013615552,00000039,Harry,PERSON
uc1.31210013615552,00000040,Harry,PERSON
uc1.31210013615552,00000040,George,PERSON
uc1.31210013615552,00000040,Fred,PERSON
uc1.31210013615552,00000040,Ron,PERSON
uc1.31210013615552,00000040,Harry,PERSON
uc1.31210013615552,00000040,Ron,PERSON
uc1.31210013615552,00000040,he,PERSON
uc1.31210013615552,00000040,Ron,PERSON
uc1.31210013615552,00000040,Ron,PERSON
uc1.31210013615552,00000040,he,PERSON
uc1.31210013615552,00000040,Harry,PERSON
uc1.31210013615552,00000040,He,PERSON
uc1.31210013615552,00000040,George,PERSON
uc1.31210013615552,00000040,him,PERSON
uc1.31210013615552,00000040,Ron,PERSON
uc1.31210013615552,00000041,Ron,PERSON
uc1.31210013615552,00000041,Hogwarts,ORGANIZATION
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Ron,PERSON
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Ron,PERSON
uc1.31210013615552,00000041,Ron,PERSON
uc1.31210013615552,00000041,Fred,PERSON
uc1.31210013615552,00000041,Fred,PERSON
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Dursleys,ORGANIZATION
uc1.31210013615552,00000041,Dursleys,ORGANIZATION
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Ron,PERSON
uc1.31210013615552,00000041,he,PERSON
uc1.31210013615552,00000041,Fred,PERSON
uc1.31210013615552,00000041,his,PERSON
uc1.31210013615552,00000041,Fred,PERSON
uc1.31210013615552,00000041,Harry,PERSON
uc1.31210013615552,00000041,Dursleys,ORGANIZATION
uc1.31210013615552,00000041,Fred,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,Vernon,PERSON
uc1.31210013615552,00000042,George,PERSON
uc1.31210013615552,00000042,he,PERSON
uc1.31210013615552,00000042,Ron,PERSON
uc1.31210013615552,00000042,Ron,PERSON
uc1.31210013615552,00000042,George,PERSON
uc1.31210013615552,00000042,his,PERSON
uc1.31210013615552,00000042,George,PERSON
uc1.31210013615552,00000042,his,PERSON
uc1.31210013615552,00000042,George,PERSON
uc1.31210013615552,00000042,his,PERSON
uc1.31210013615552,00000042,his,PERSON
uc1.31210013615552,00000042,Hogwarts,ORGANIZATION
uc1.31210013615552,00000042,Fred,PERSON
uc1.31210013615552,00000042,Ron,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,George,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,Fred,PERSON
uc1.31210013615552,00000042,Fred,PERSON
uc1.31210013615552,00000042,Ron,PERSON
uc1.31210013615552,00000042,Fred,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,Harry,PERSON
uc1.31210013615552,00000042,George,PERSON
uc1.31210013615552,00000043,He,PERSON
uc1.31210013615552,00000043,Ron,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,Vernon,PERSON
uc1.31210013615552,00000043,him,PERSON
uc1.31210013615552,00000043,Uncle Vernon,PERSON
uc1.31210013615552,00000043,Ron,PERSON
uc1.31210013615552,00000043,He,PERSON
uc1.31210013615552,00000043,Vernon,PERSON
uc1.31210013615552,00000043,him,PERSON
uc1.31210013615552,00000043,Fred,PERSON
uc1.31210013615552,00000043,he,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,HE,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,George,PERSON
uc1.31210013615552,00000043,George,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,Fred,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,he,PERSON
uc1.31210013615552,00000043,Ron,PERSON
uc1.31210013615552,00000043,he,PERSON
uc1.31210013615552,00000043,Vernon,PERSON
uc1.31210013615552,00000043,Harry,PERSON
uc1.31210013615552,00000043,He,PERSON
uc1.31210013615552,00000043,Fred,PERSON
uc1.31210013615552,00000043,George,PERSON
uc1.31210013615552,00000043,Vernon,PERSON
uc1.31210013615552,00000043,Hedwig,PERSON
uc1.31210013615552,00000043,he,PERSON
uc1.31210013615552,00000044,his,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,George,PERSON
uc1.31210013615552,00000044,Ron,PERSON
uc1.31210013615552,00000044,her,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,Ron,PERSON
uc1.31210013615552,00000044,Hedwig,PERSON
uc1.31210013615552,00000044,his,PERSON
uc1.31210013615552,00000044,Dobby,PERSON
uc1.31210013615552,00000044,Dobby,PERSON
uc1.31210013615552,00000044,summer,DATE
uc1.31210013615552,00000044,Privet Drive,LOCATION
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,She,PERSON
uc1.31210013615552,00000044,Fred,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,Fred,PERSON
uc1.31210013615552,00000044,George,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,She,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,his,PERSON
uc1.31210013615552,00000044,Fred,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,Dudley,PERSON
uc1.31210013615552,00000044,He,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,Harry,PERSON
uc1.31210013615552,00000044,-- George,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000044,Ron,PERSON
uc1.31210013615552,00000044,he,PERSON
uc1.31210013615552,00000045,Lucius Malfoy,PERSON
uc1.31210013615552,00000045,he,PERSON
uc1.31210013615552,00000045,his,PERSON
uc1.31210013615552,00000045,he,PERSON
uc1.31210013615552,00000045,Draco Malfoy,PERSON
uc1.31210013615552,00000045,Fred,PERSON
uc1.31210013615552,00000045,Dad,PERSON
uc1.31210013615552,00000045,George,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000045,Fred,PERSON
uc1.31210013615552,00000045,Lucius Malfoy,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000045,George,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000045,Malfoy,PERSON
uc1.31210013615552,00000045,Malfoy,PERSON
uc1.31210013615552,00000045,He,PERSON
uc1.31210013615552,00000045,Hogwarts,LOCATION
uc1.31210013615552,00000045,him,PERSON
uc1.31210013615552,00000045,Draco Malfoy,PERSON
uc1.31210013615552,00000045,He,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000045,he,PERSON
uc1.31210013615552,00000045,Malfoys,ORGANIZATION
uc1.31210013615552,00000045,him,PERSON
uc1.31210013615552,00000045,Dudley Dursley,PERSON
uc1.31210013615552,00000045,George,PERSON
uc1.31210013615552,00000045,him,PERSON
uc1.31210013615552,00000045,Ron,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000045,Harry,PERSON
uc1.31210013615552,00000046,Fred,PERSON
uc1.31210013615552,00000046,Hogwarts,ORGANIZATION
uc1.31210013615552,00000046,he,PERSON
uc1.31210013615552,00000046,Hermes,ORGANIZATION
uc1.31210013615552,00000046,He,PERSON
uc1.31210013615552,00000046,he,PERSON
uc1.31210013615552,00000046,George,PERSON
uc1.31210013615552,00000046,Malfoy,PERSON
uc1.31210013615552,00000046,Ron,PERSON
uc1.31210013615552,00000046,Ministry of Magic,ORGANIZATION
uc1.31210013615552,00000046,Percy,PERSON
uc1.31210013615552,00000046,Errol,PERSON
uc1.31210013615552,00000046,Percy,PERSON
uc1.31210013615552,00000046,he,PERSON
uc1.31210013615552,00000046,he,PERSON
uc1.31210013615552,00000046,summer,DATE
uc1.31210013615552,00000046,He,PERSON
uc1.31210013615552,00000046,he,PERSON
uc1.31210013615552,00000046,he,PERSON
uc1.31210013615552,00000046,Malfoy,PERSON
uc1.31210013615552,00000046,Ron,PERSON
uc1.31210013615552,00000046,Harry,PERSON
uc1.31210013615552,00000046,him,PERSON
uc1.31210013615552,00000046,him,PERSON
uc1.31210013615552,00000046,Dobby,PERSON
uc1.31210013615552,00000046,Fred,PERSON
uc1.31210013615552,00000046,his,PERSON
uc1.31210013615552,00000046,Fred,PERSON
uc1.31210013615552,00000046,Harry,PERSON
uc1.31210013615552,00000046,Ron,PERSON
uc1.31210013615552,00000046,Ron,PERSON
uc1.31210013615552,00000047,her,PERSON
uc1.31210013615552,00000047,Fred,PERSON
uc1.31210013615552,00000047,George,PERSON
uc1.31210013615552,00000047,Harry,PERSON
uc1.31210013615552,00000047,George,PERSON
uc1.31210013615552,00000047,Muggle-made,MISC
uc1.31210013615552,00000047,he,PERSON
uc1.31210013615552,00000047,Muggle,MISC
uc1.31210013615552,00000047,Perkins,PERSON
uc1.31210013615552,00000047,Fred,PERSON
uc1.31210013615552,00000047,his,PERSON
uc1.31210013615552,00000047,he,PERSON
uc1.31210013615552,00000047,him,PERSON
uc1.31210013615552,00000047,her,PERSON
uc1.31210013615552,00000047,Muggles,PERSON
uc1.31210013615552,00000047,He,PERSON
uc1.31210013615552,00000047,Dad,PERSON
uc1.31210013615552,00000048,Ron,PERSON
uc1.31210013615552,00000048,Harry,PERSON
uc1.31210013615552,00000048,Harry,PERSON
uc1.31210013615552,00000048,Harry,PERSON
uc1.31210013615552,00000048,Fred,PERSON
uc1.31210013615552,00000048,Fred,PERSON
uc1.31210013615552,00000048,Privet Drive,LOCATION
uc1.31210013615552,00000048,Weasley,PERSON
uc1.31210013615552,00000048,she,PERSON
uc1.31210013615552,00000048,Harry,PERSON
uc1.31210013615552,00000048,Fred,PERSON
uc1.31210013615552,00000048,Ron,PERSON
uc1.31210013615552,00000048,Ron,PERSON
uc1.31210013615552,00000048,Harry,PERSON
uc1.31210013615552,00000048,she,PERSON
uc1.31210013615552,00000048,Ron,PERSON
uc1.31210013615552,00000048,his,PERSON
uc1.31210013615552,00000048,Ron,PERSON
uc1.31210013615552,00000049,Ron,PERSON
uc1.31210013615552,00000049,Bill,PERSON
uc1.31210013615552,00000049,her,PERSON
uc1.31210013615552,00000049,Weasley,PERSON
uc1.31210013615552,00000049,Weasley,PERSON
uc1.31210013615552,00000049,she,PERSON
uc1.31210013615552,00000049,Harry,PERSON
uc1.31210013615552,00000049,Harry,PERSON
uc1.31210013615552,00000049,Fred,PERSON
uc1.31210013615552,00000049,PERCY,PERSON
uc1.31210013615552,00000049,her,PERSON
uc1.31210013615552,00000049,Weasley,PERSON
uc1.31210013615552,00000049,he,PERSON
uc1.31210013615552,00000049,Harry,PERSON
uc1.31210013615552,00000049,her,PERSON
uc1.31210013615552,00000049,Weasley,PERSON
uc1.31210013615552,00000049,George,PERSON
uc1.31210013615552,00000049,She,PERSON
uc1.31210013615552,00000049,She,PERSON
uc1.31210013615552,00000049,Weasley,PERSON
uc1.31210013615552,00000049,she,PERSON
uc1.31210013615552,00000049,her,PERSON
uc1.31210013615552,00000049,his,PERSON
uc1.31210013615552,00000049,she,PERSON
uc1.31210013615552,00000049,she,PERSON
uc1.31210013615552,00000049,George,PERSON
uc1.31210013615552,00000049,Fred,PERSON
uc1.31210013615552,00000050,Friday,DATE
uc1.31210013615552,00000050,Arthur,PERSON
uc1.31210013615552,00000050,Ron,PERSON
uc1.31210013615552,00000050,Fred,PERSON
uc1.31210013615552,00000050,Harry,PERSON
uc1.31210013615552,00000050,Time,ORGANIZATION
uc1.31210013615552,00000050,Celestina Warbeck,PERSON
uc1.31210013615552,00000050,Charm Your Own Cheese,MISC
uc1.31210013615552,00000050,Harry,PERSON
uc1.31210013615552,00000050,Weasley,PERSON
uc1.31210013615552,00000050,him,PERSON
uc1.31210013615552,00000050,Harry,PERSON
uc1.31210013615552,00000050,She,PERSON
uc1.31210013615552,00000050,she,PERSON
uc1.31210013615552,00000050,his,PERSON
uc1.31210013615552,00000050,him,PERSON
uc1.31210013615552,00000050,George,PERSON
uc1.31210013615552,00000050,Time,ORGANIZATION
uc1.31210013615552,00000050,his,PERSON
uc1.31210013615552,00000050,her,PERSON
uc1.31210013615552,00000050,last night,TIME
uc1.31210013615552,00000050,Weasley,PERSON
uc1.31210013615552,00000050,she,PERSON
uc1.31210013615552,00000050,she,PERSON
uc1.31210013615552,00000050,He,PERSON
uc1.31210013615552,00000050,his,PERSON
uc1.31210013615552,00000050,her,PERSON
uc1.31210013615552,00000050,him,PERSON
uc1.31210013615552,00000050,she,PERSON
uc1.31210013615552,00000051,she,PERSON
uc1.31210013615552,00000051,Fred,PERSON
uc1.31210013615552,00000051,Ron,PERSON
uc1.31210013615552,00000051,his,PERSON
uc1.31210013615552,00000051,George,PERSON
uc1.31210013615552,00000051,Weasley,PERSON
uc1.31210013615552,00000051,Harry,PERSON
uc1.31210013615552,00000051,Fred,PERSON
uc1.31210013615552,00000051,Harry,PERSON
uc1.31210013615552,00000051,his,PERSON
uc1.31210013615552,00000051,Harry,PERSON
uc1.31210013615552,00000051,Harry,PERSON
uc1.31210013615552,00000051,Fred,PERSON
uc1.31210013615552,00000051,Harry,PERSON
uc1.31210013615552,00000051,she,PERSON
uc1.31210013615552,00000051,Ginny,PERSON
uc1.31210013615552,00000051,Ron,PERSON
uc1.31210013615552,00000051,she,PERSON
uc1.31210013615552,00000051,she,PERSON
uc1.31210013615552,00000051,his,PERSON
uc1.31210013615552,00000051,he,PERSON
uc1.31210013615552,00000051,Weasley,PERSON
uc1.31210013615552,00000051,Weasley,PERSON
uc1.31210013615552,00000051,him,PERSON
uc1.31210013615552,00000051,Lockhart,PERSON
uc1.31210013615552,00000051,his,PERSON
uc1.31210013615552,00000051,summer,DATE
uc1.31210013615552,00000051,she,PERSON
uc1.31210013615552,00000051,She,PERSON
uc1.31210013615552,00000051,Ron,PERSON
uc1.31210013615552,00000052,his,PERSON
uc1.31210013615552,00000052,he,PERSON
uc1.31210013615552,00000052,she,PERSON
uc1.31210013615552,00000052,Weasley,PERSON
uc1.31210013615552,00000052,him,PERSON
uc1.31210013615552,00000052,He,PERSON
uc1.31210013615552,00000052,Ron,PERSON
uc1.31210013615552,00000052,Harry,PERSON
uc1.31210013615552,00000052,Harry,PERSON
uc1.31210013615552,00000052,Weasleys,PERSON
uc1.31210013615552,00000052,Harry,PERSON
uc1.31210013615552,00000052,he,PERSON
uc1.31210013615552,00000052,Harry,PERSON
uc1.31210013615552,00000052,his,PERSON
uc1.31210013615552,00000052,him,PERSON
uc1.31210013615552,00000052,Gilderoy Lockhart,PERSON
uc1.31210013615552,00000052,Dursleys,ORGANIZATION
uc1.31210013615552,00000052,Fred,PERSON
uc1.31210013615552,00000052,Fred,PERSON
uc1.31210013615552,00000052,Ron,PERSON
uc1.31210013615552,00000052,Ron,PERSON
uc1.31210013615552,00000052,Gilderoy Lockhart,PERSON
uc1.31210013615552,00000052,Harry,PERSON
uc1.31210013615552,00000052,Lockhart,PERSON
uc1.31210013615552,00000052,Weasley,PERSON
uc1.31210013615552,00000052,Weasley,PERSON
uc1.31210013615552,00000052,Harry,PERSON
uc1.31210013615552,00000052,her,PERSON
uc1.31210013615552,00000053,he,PERSON
uc1.31210013615552,00000053,he,PERSON
uc1.31210013615552,00000053,he,PERSON
